"screen_name";"name";"sub_category";"category";"ofstate";"numFollowers";"numFollowing"
"jesseclee44";"jesseclee44";"";"";"";0;0
"JesseDavidFox";"JesseDavidFox";"";"";"";0;0
"JesseFFerguson";"JesseFFerguson";"";"";"";0;0
"JesseJNunes";"JesseJNunes";"";"";"";0;0
"JesseKiehl";"JesseKiehl";"";"";"";0;0
"JesseLaGreca";"JesseLaGreca";"";"";"";0;0
"jessemallory";"jessemallory";"";"";"";0;0
"jessemckinley";"JesseMckinley";"na";"reporter";"New York";4342;2068
"JesseRodriguez";"JesseRodriguez";"";"";"";0;0
"JesserPea";"JesserPea";"";"";"";0;0
"JesseSanchezMLB";"JesseSanchezMLB";"";"";"";0;0
"JesseSbaih";"JesseSbaih";"";"";"";0;0
"jesshop23";"jesshop23";"";"";"";0;0
"jessica7lee";"jessica7lee";"";"";"";0;0
"jessicaproud";"jessicaproud";"";"";"";0;0
"JessicaTaylor";"JessicaTaylor";"";"";"";0;0
"JessicaValenti";"JessicaValenti";"";"";"";0;0
"JessicaYellin";"JessicaYellin";"";"";"";0;0
"jessica_goad";"jessica_goad";"";"";"";0;0
"jessie4CO";"jessie4CO";"";"";"";0;0
"jessiecampisi";"jessiecampisi";"";"";"";0;0
"jessiedanielson";"jessiedanielson";"";"";"";0;0
"jessiehellmann";"Jessiehellmann";"na";"reporter";"IL";912;464
"jessieopie";"jessieopie";"";"";"";0;0
"jess_aloe";"jess_aloe";"";"";"";0;0
"jess_nickel";"jess_nickel";"";"";"";0;0
"jestei";"jestei";"";"";"";0;0
"jesuschuygar";"jesuschuygar";"";"";"";0;0
"jesycahope";"jesycahope";"";"";"";0;0
"JetBlue";"JetBlue";"";"";"";0;0
"Jeter4NC92";"Jeter4NC92";"";"";"";0;0
"JetFanInMD";"JetFanInMD";"";"";"";0;0
"JettGoldsmith";"JettGoldsmith";"";"";"";0;0
"Jezebel";"Jezebel";"";"";"";0;0
"jfenton";"jfenton";"";"";"";0;0
"jfermino";"jfermino";"";"";"";0;0
"jfitnesscleanse";"";"na";"general";"na";149;409
"jfleck";"jfleck";"";"";"";0;0
"jforbes1021";"jforbes1021";"";"";"";0;0
"jfradioshow";"jfradioshow";"";"";"";0;0
"jfraserfan";"jfraserfan";"";"";"";0;0
"jfritze";"jfritze";"";"";"";0;0
"jfryarTC";"jfryarTC";"";"";"";0;0
"jfward55";"jfward55";"";"";"";0;0
"jgaryp";"jgaryp";"";"";"";0;0
"jgatesnews";"jgatesnews";"";"";"";0;0
"jgee";"jgee";"";"";"";0;0
"JGermanRJ";"JGermanRJ";"";"";"";0;0
"JGfortwayne";"JGfortwayne";"";"";"";0;0
"jgillanNews3LV";"jgillanNews3LV";"";"";"";0;0
"JGPretlow";"JGPretlow";"";"";"";0;0
"jgrovum";"jgrovum";"";"";"";0;0
"jhaldeman";"jhaldeman";"";"";"";0;0
"JHall7news";"JHall7news";"";"";"";0;0
"jheil";"jheil";"";"";"";0;0
"Jheller33";"Jheller33";"";"";"";0;0
"jhigginsST";"jhigginsST";"";"";"";0;0
"JhigginsT";"JhigginsT";"";"";"";0;0
"jhjespers";"jhjespers";"";"";"";0;0
"JHJournal";"JHJournal";"";"";"";0;0
"jhmcnamara";"jhmcnamara";"";"";"";0;0
"JHNGtown";"JHNGtown";"";"";"";0;0
"jhollymc";"jhollymc";"";"";"";0;0
"jhseher";"jhseher";"";"";"";0;0
"JHughJackson";"JHughJackson";"";"";"";0;0
"jhutch1992";"jhutch1992";"";"";"";0;0
"jhwygirl";"jhwygirl";"";"";"";0;0
"jh_heckendorn";"jh_heckendorn";"";"";"";0;0
"jib170";"jib170";"";"";"";0;0
"jilevin";"jilevin";"";"";"";0;0
"JillBidenVeep";"JillBidenVeep";"";"";"";0;0
"jillbrown2016";"jillbrown2016";"";"";"";0;0
"JillCallison";"JillCallison";"";"";"";0;0
"JillCowan";"JillCowan";"";"";"";0;0
"JillHVogel";"JillHVogel";"";"";"";0;0
"JillianSed";"JillianSed";"";"";"";0;0
"JillSchupp";"JillSchupp";"";"";"";0;0
"jillsobule";"jillsobule";"";"";"";0;0
"Jill_Jorgensen";"Jill_Jorgensen";"";"";"";0;0
"jimabeler";"jimabeler";"";"";"";0;0
"jimananich";"jimananich";"";"";"";0;0
"Jimbealljr";"Jimbealljr";"";"";"";0;0
"Jimbean87055631";"Jimbean87055631";"";"";"";0;0
"jimbraude";"jimbraude";"";"";"";0;0
"JimCantore";"JimCantore";"";"";"";0;0
"JimCarroll19";"JimCarroll19";"";"";"";0;0
"jimcenters";"jimcenters";"";"";"";0;0
"JimClarkeAP";"JimClarkeAP";"";"";"";0;0
"jimcola99";"jimcola99";"";"";"";0;0
"jimdao";"jimdao";"";"";"";0;0
"JimDeMint";"JimDeMint";"";"";"";0;0
"jimdwyernyt";"jimdwyernyt";"";"";"";0;0
"JimEngsterShow";"JimEngsterShow";"";"";"";0;0
"JimFKenney";"JimFKenney";"";"";"";0;0
"jimgeraghty";"jimgeraghty";"";"";"";0;0
"JimGilmore2016";"JimGilmore2016";"";"";"";0;0
"jimgottstein";"jimgottstein";"";"";"";0;0
"JimHightower";"JimHightower";"";"";"";0;0
"jimholzapfel";"jimholzapfel";"";"";"";0;0
"JimHughesOH";"JimHughesOH";"";"";"";0;0
"jimjakobs";"jimjakobs";"";"";"";0;0
"JimLeMunyon";"JimLeMunyon";"";"";"";0;0
"JimMacMillan";"JimMacMillan";"";"";"";0;0
"jimmarleau";"jimmarleau";"";"";"";0;0
"jimmorrill";"jimmorrill";"";"";"";0;0
"JimmyDonofrio";"JimmyDonofrio";"";"";"";0;0
"jimmyfallon";"jimmyfallon";"";"";"";0;0
"JimmyGomezCA";"JimmyGomezCA";"";"";"";0;0
"jimmyjohns";"jimmyjohns";"";"";"";0;0
"jimmykimmel";"jimmykimmel";"";"";"";0;0
"JimmyKimmelLive";"JimmyKimmelLive";"";"";"";0;0
"jimmyparris";"jimmyparris";"";"";"";0;0
"JimmyPrinceton";"JimmyPrinceton";"";"";"";0;0
"JimmyTheSaint09";"JimmyTheSaint09";"";"";"";0;0
"JimmyVielkind";"JimmyVielkind";"";"";"";0;0
"jimnome";"jimnome";"";"";"";0;0
"JimODay57";"JimODay57";"";"";"";0;0
"JimPatterson559";"JimPatterson559";"";"";"";0;0
"JimPethokoukis";"JimPethokoukis";"";"";"";0;0
"jimrutenberg";"jimrutenberg";"";"";"";0;0
"Jimryan015";"Jimryan015";"";"";"";0;0
"JimSeveney";"JimSeveney";"";"";"";0;0
"JimSmall";"JimSmall";"";"";"";0;0
"jimsteineke";"jimsteineke";"";"";"";0;0
"Jimsteinke";"Jimsteinke";"";"";"";0;0
"jimsthebeast";"jimsthebeast";"";"";"";0;0
"JimTalent";"JimTalent";"";"";"";0;0
"jimtankersley";"jimtankersley";"";"";"";0;0
"JimThompsonLVNV";"JimThompsonLVNV";"";"";"";0;0
"JimTressel5";"JimTressel5";"";"";"";0;0
"JimWebbUSA";"JimWebbUSA";"";"";"";0;0
"JimWilke";"JimWilke";"";"";"";0;0
"Jim_Banks";"Jim_Banks";"";"";"";0;0
"Jim_Brunner";"Jim_Brunner";"";"";"";0;0
"Jim_Salmons";"Jim_Salmons";"";"";"";0;0
"jim_taricani";"jim_taricani";"";"";"";0;0
"Jim_Villa";"Jim_Villa";"";"";"";0;0
"JJavierGamboa";"JJavierGamboa";"";"";"";0;0
"jjburdett";"jjburdett";"";"";"";0;0
"JJEisenbart";"JJEisenbart";"";"";"";0;0
"JJfromLA";"JJfromLA";"";"";"";0;0
"jjgarza";"jjgarza";"";"";"";0;0
"jjk607";"jjk607";"";"";"";0;0
"JJohnsonLaw";"JJohnsonLaw";"";"";"";0;0
"JJonesMBA";"JJonesMBA";"";"";"";0;0
"jjoyce";"jjoyce";"";"";"";0;0
"jjsimonCNN";"jjsimonCNN";"";"";"";0;0
"JJWatt";"JJWatt";"";"";"";0;0
"jkanelis";"jkanelis";"";"";"";0;0
"jkarsh";"jkarsh";"";"";"";0;0
"jkatzenstein";"jkatzenstein";"";"";"";0;0
"JKealing";"JKealing";"";"";"";0;0
"JKeithSenateRI";"JKeithSenateRI";"";"";"";0;0
"JKevinCooney";"JKevinCooney";"";"";"";0;0
"jkimreporter";"jkimreporter";"";"";"";0;0
"jkocher156";"jkocher156";"";"";"";0;0
"jkoloski";"jkoloski";"";"";"";0;0
"JKonfrst";"JKonfrst";"";"";"";0;0
"jkt_ak";"jkt_ak";"";"";"";0;0
"JKuenzie";"JKuenzie";"";"";"";0;0
"jl1hayes";"jl1hayes";"";"";"";0;0
"JLAudio";"JLAudio";"";"";"";0;0
"jlaw165";"jlaw165";"";"";"";0;0
"jlawrenceLD23";"jlawrenceLD23";"";"";"";0;0
"JLester34";"JLester34";"";"";"";0;0
"jlifhits";"jlifhits";"";"";"";0;0
"jlnevadasmith";"jlnevadasmith";"";"";"";0;0
"JLo";"JLo";"";"";"";0;0
"jlrussell31";"jlrussell31";"";"";"";0;0
"JLynchpin";"JLynchpin";"";"";"";0;0
"Jmalewitz";"Jmalewitz";"";"";"";0;0
"jmartNYT";"jmartNYT";"";"";"";0;0
"jmatthewt";"jmatthewt";"";"";"";0;0
"jmaz";"jmaz";"";"";"";0;0
"JMBorchardt";"JMBorchardt";"na";"reporter";"Ohio";2789;704
"jmchiquillo";"jmchiquillo";"";"";"";0;0
"jmhattem";"jmhattem";"";"";"";0;0
"jmhudson";"jmhudson";"";"";"";0;0
"JMitchellNews";"JMitchellNews";"";"";"";0;0
"JMMelancon";"JMMelancon";"";"";"";0;0
"jmonkatthestate";"jmonkatthestate";"";"";"";0;0
"jmostrowicki";"jmostrowicki";"";"";"";0;0
"Jmrhosborne";"Jmrhosborne";"";"";"";0;0
"JMShumway";"JMShumway";"";"";"";0;0
"jmsummers";"jmsummers";"";"";"";0;0
"JMU";"JMU";"";"";"";0;0
"JMUDems";"JMUDems";"";"";"";0;0
"jmurray20";"jmurray20";"";"";"";0;0
"jm_bos";"JM_Bos";"na";"reporter";"Massachusetts";4999;4019
"JNTHN_LCKWD";"JNTHN_LCKWD";"";"";"";0;0
"JNUrain";"JNUrain";"";"";"";0;0
"Joannawalters13";"Joannawalters13";"";"";"";0;0
"JoanneKenen";"JoanneKenen";"";"";"";0;0
"JoAnneSimonBK52";"JoAnneSimonBK52";"";"";"";0;0
"joan_mediator";"joan_mediator";"";"";"";0;0
"JobethDeveraTV";"JobethDeveraTV";"";"";"";0;0
"jobphillips";"jobphillips";"";"";"";0;0
"JobsPage";"JobsPage";"";"";"";0;0
"JocelynBenson";"JocelynBenson";"";"";"";0;0
"jockokid";"jockokid";"";"";"";0;0
"JodiL792";"JodiL792";"";"";"";0;0
"JodiLiggett";"JodiLiggett";"";"";"";0;0
"jodinay";"";"na";"general";"na";2003;2577
"jodyacallahan";"jodyacallahan";"";"";"";0;0
"jodyavirgan";"jodyavirgan";"";"";"";0;0
"JoeAresimowicz";"JoeAresimowicz";"";"";"";0;0
"JoeBiden";"JoeBiden";"";"";"";0;0
"JoeBolkcom";"JoeBolkcom";"";"";"";0;0
"joecaiazzo";"joecaiazzo";"";"";"";0;0
"JoeConason";"JoeConason";"";"";"";0;0
"JoeDanaReports";"JoeDanaReports";"";"";"";0;0
"JoeDonMcGaugh";"JoeDonMcGaugh";"";"";"";0;0
"JoeDownsAZ";"JoeDownsAZ";"";"";"";0;0
"JoeDugganOWH";"JoeDugganOWH";"";"";"";0;0
"JoeEPitts";"JoeEPitts";"";"";"";0;0
"joefrank1063";"joefrank1063";"";"";"";0;0
"JoeFreedomLove";"JoeFreedomLove";"";"";"";0;0
"joefryer";"joefryer";"";"";"";0;0
"JoeGLOCK2014";"JoeGLOCK2014";"";"";"";0;0
"JoeGregory51";"JoeGregory51";"";"";"";0;0
"joehune";"joehune";"";"";"";0;0
"JoeKCoon";"JoeKCoon";"";"";"";0;0
"joeknowsdefense";"joeknowsdefense";"";"";"";0;0
"joekyrillos";"joekyrillos";"";"";"";0;0
"JoelAndersonCA";"JoelAndersonCA";"";"";"";0;0
"JoelAschbrenner";"JoelAschbrenner";"";"";"";0;0
"JoelBerkowitz";"JoelBerkowitz";"";"";"";0;0
"joelebert29";"joelebert29";"";"";"";0;0
"joelmmathis";"joelmmathis";"";"";"";0;0
"joelmsiegel";"joelmsiegel";"";"";"";0;0
"joeltkurth";"joeltkurth";"";"";"";0;0
"JoelyRammos";"JoelyRammos";"";"";"";0;0
"joel_luther";"joel_luther";"";"";"";0;0
"JoeManchinWV";"JoeManchinWV";"";"";"";0;0
"JoeMande";"JoeMande";"";"";"";0;0
"joeminocqua";"joeminocqua";"";"";"";0;0
"JoeMorelle";"JoeMorelle";"";"";"";0;0
"JoeMyGod";"JoeMyGod";"";"";"";0;0
"JoeNBC";"JoeNBC";"";"";"";0;0
"joenegronfl";"joenegronfl";"";"";"";0;0
"JoeNguyen";"JoeNguyen";"";"";"";0;0
"joenigro1";"joenigro1";"";"";"";0;0
"joenosef";"joenosef";"";"";"";0;0
"joepennacchio";"joepennacchio";"";"";"";0;0
"JoePerticone";"JoePerticone";"";"";"";0;0
"JoeSchiavoni";"JoeSchiavoni";"";"";"";0;0
"joeserwach";"joeserwach";"";"";"";0;0
"JoeShekarchi";"JoeShekarchi";"";"";"";0;0
"joeskc";"joeskc";"";"";"";0;0
"JoeSmillie";"JoeSmillie";"";"";"";0;0
"joesonka";"joesonka";"";"";"";0;0
"JoeStGeorge";"JoeStGeorge";"";"";"";0;0
"JoeTacopino";"JoeTacopino";"";"";"";0;0
"joetaschler";"joetaschler";"";"";"";0;0
"joethomaswchv";"joethomaswchv";"";"";"";0;0
"joetorresABC7";"joetorresABC7";"";"";"";0;0
"JoeUscinski";"JoeUscinski";"";"";"";0;0
"joevardon";"joevardon";"";"";"";0;0
"joewbrown";"joewbrown";"";"";"";0;0
"joeybunch";"joeybunch";"na";"reporter";"Colorado";3075;971
"joeycremensband";"joeycremensband";"";"";"";0;0
"joeygarrison";"joeygarrison";"";"";"";0;0
"JoeyPeters";"JoeyPeters";"";"";"";0;0
"JoeyStipek";"JoeyStipek";"";"";"";0;0
"JoeZepecki";"JoeZepecki";"";"";"";0;0
"Joe_Gerth";"Joe_Gerth";"";"";"";0;0
"Joe_Kohlman";"Joe_Kohlman";"";"";"";0;0
"JohannaSomers1";"JohannaSomers1";"";"";"";0;0
"Johannsone";"Johannsone";"";"";"";0;0
"Johartz";"Johartz";"";"";"";0;0
"John4Iowa";"John4Iowa";"";"";"";0;0
"John4_C";"John4_C";"";"";"";0;0
"JohnAKeith";"JohnAKeith";"";"";"";0;0
"johnandkenshow";"johnandkenshow";"";"";"";0;0
"johnaronno";"johnaronno";"";"";"";0;0
"Johnatsrs1949";"Johnatsrs1949";"";"";"";0;0
"JohnBelforLA";"JohnBelforLA";"";"";"";0;0
"JohnBerman";"JohnBerman";"";"";"";0;0
"JohnBert07";"JohnBert07";"";"";"";0;0
"JohnBonacic";"JohnBonacic";"";"";"";0;0
"johnbonazzo";"johnbonazzo";"";"";"";0;0
"JohnBrunnerMO";"JohnBrunnerMO";"";"";"";0;0
"JohnChiangCA";"JohnChiangCA";"";"";"";0;0
"JohnCMaxwell";"JohnCMaxwell";"";"";"";0;0
"JohnCooke4SD13";"JohnCooke4SD13";"";"";"";0;0
"JohnCornyn";"JohnCornyn";"";"";"";0;0
"JohnCourson";"JohnCourson";"";"";"";0;0
"JohnCroman";"JohnCroman";"";"";"";0;0
"johndeeth";"johndeeth";"";"";"";0;0
"JohnDeFrancisco";"JohnDeFrancisco";"";"";"";0;0
"JohnDePetroshow";"JohnDePetroshow";"";"";"";0;0
"JohnDeShazier";"JohnDeShazier";"";"";"";0;0
"johndesio";"johndesio";"";"";"";0;0
"JohnDingell";"JohnDingell";"";"";"";0;0
"JohnEkdahl";"JohnEkdahl";"";"";"";0;0
"JohnEklundOH";"JohnEklundOH";"";"";"";0;0
"JohnEnsign";"JohnEnsign";"";"";"";0;0
"johnewetzel";"johnewetzel";"";"";"";0;0
"johnewing66";"johnewing66";"";"";"";0;0
"JohnFea1";"JohnFea1";"";"";"";0;0
"JohnFetherston";"JohnFetherston";"";"";"";0;0
"JohnFetterman";"JohnFetterman";"";"";"";0;0
"johnfortney";"johnfortney";"";"";"";0;0
"johngizzi";"johngizzi";"";"";"";0;0
"johngramlich";"johngramlich";"";"";"";0;0
"JohnHoodNC";"JohnHoodNC";"";"";"";0;0
"JohnHowellWLS";"JohnHowellWLS";"";"";"";0;0
"johningold";"johningold";"";"";"";0;0
"JohnJagler";"JohnJagler";"";"";"";0;0
"johnjcook";"johnjcook";"";"";"";0;0
"JohnJHarwood";"JohnJHarwood";"";"";"";0;0
"JohnKasich";"JohnKasich";"GOP";"presidential_candidate";"na";326528;10081
"JohnKennedyLA";"JohnKennedyLA";"";"";"";0;0
"JohnKerry";"JohnKerry";"";"";"";0;0
"JohnKetz";"JohnKetz";"";"";"";0;0
"johnkimelman";"johnkimelman";"";"";"";0;0
"JohnKingCNN";"JohnKingCNN";"";"";"";0;0
"johnkurkosky";"johnkurkosky";"";"";"";0;0
"johnlegend";"johnlegend";"";"";"";0;0
"JohnLGC";"JohnLGC";"";"";"";0;0
"JohnLouisville";"JohnLouisville";"";"";"";0;0
"JohnMarionjr";"JohnMarionjr";"";"";"";0;0
"JohnMercure";"JohnMercure";"";"";"";0;0
"JohnMProos";"JohnMProos";"";"";"";0;0
"johnmtg1997";"johnmtg1997";"";"";"";0;0
"JohnMurante";"JohnMurante";"";"";"";0;0
"johnmyers";"johnmyers";"";"";"";0;0
"JohnnieMo";"JohnnieMo";"";"";"";0;0
"JohnNiyo";"JohnNiyo";"";"";"";0;0
"johnnybragatti";"johnnybragatti";"";"";"";0;0
"johnnyhabit";"johnnyhabit";"";"";"";0;0
"JohnnyKash1";"JohnnyKash1";"";"";"";0;0
"JohnOceguera";"JohnOceguera";"";"";"";0;0
"johnpodesta";"johnpodesta";"";"";"";0;0
"johnrhancock";"johnrhancock";"";"";"";0;0
"johnrobertsFox";"johnrobertsFox";"";"";"";0;0
"JohnRussell99";"JohnRussell99";"";"";"";0;0
"JohnRWhitmer";"JohnRWhitmer";"";"";"";0;0
"JohnSarbanes";"JohnSarbanes";"";"";"";0;0
"johnsb01";"johnsb01";"";"";"";0;0
"johnsellek";"johnsellek";"";"";"";0;0
"JohnsHopkins";"JohnsHopkins";"";"";"";0;0
"Johnsmi01433966";"Johnsmi01433966";"";"";"";0;0
"johnson";"johnson";"";"";"";0;0
"Johnson8215";"Johnson8215";"";"";"";0;0
"johnsoncontrols";"johnsoncontrols";"";"";"";0;0
"johnson_carrie";"johnson_carrie";"";"";"";0;0
"johnstang_8";"johnstang_8";"";"";"";0;0
"JohnSununu";"JohnSununu";"";"";"";0;0
"JohnSurico";"JohnSurico";"";"";"";0;0
"JohnSuthers";"JohnSuthers";"";"";"";0;0
"johntabin";"johntabin";"";"";"";0;0
"johnthune";"johnthune";"";"";"";0;0
"johntomasic";"johntomasic";"";"";"";0;0
"JohnWhitbeck";"JohnWhitbeck";"";"";"";0;0
"johnzody";"johnzody";"";"";"";0;0
"john_anderson";"john_anderson";"";"";"";0;0
"John_Broden";"John_Broden";"";"";"";0;0
"john_diedrich";"john_diedrich";"";"";"";0;0
"John_Mehaffey";"John_Mehaffey";"";"";"";0;0
"John_Tuohy";"John_Tuohy";"";"";"";0;0
"Joiner4Nevada";"Joiner4Nevada";"";"";"";0;0
"joingles";"joingles";"";"";"";0;0
"jojo2foxy";"jojo2foxy";"";"";"";0;0
"JoJo_Sabine";"JoJo_Sabine";"";"";"";0;0
"joliejustus";"joliejustus";"";"";"";0;0
"jolinegkg";"jolinegkg";"";"";"";0;0
"jonahkeri";"jonahkeri";"";"";"";0;0
"JonahNRO";"JonahNRO";"";"";"";0;0
"jonallendc";"jonallendc";"";"";"";0;0
"jonathanalter";"jonathanalter";"";"";"";0;0
"JonathanCasper";"JonathanCasper";"";"";"";0;0
"jonathanchait";"jonathanchait";"";"";"";0;0
"jonathanderson";"jonathanderson";"";"";"";0;0
"JonathanMattise";"JonathanMattise";"";"";"";0;0
"jonathanoosting";"jonathanoosting";"";"";"";0;0
"JonathanPalmer";"JonathanPalmer";"";"";"";0;0
"jonathanrockoff";"jonathanrockoff";"";"";"";0;0
"jonathansaenzTX";"jonathansaenzTX";"";"";"";0;0
"JonathanStumpf";"JonathanStumpf";"";"";"";0;0
"JonathanTamari";"JonathanTamari";"";"";"";0;0
"jonathanvswan";"jonathanvswan";"";"";"";0;0
"jonathanweisman";"jonathanweisman";"";"";"";0;0
"jonayestas";"jonayestas";"";"";"";0;0
"JonCaldara";"JonCaldara";"";"";"";0;0
"JonCampABC11";"JonCampABC11";"";"";"";0;0
"JonCampbellGAN";"JonCampbellGAN";"";"";"";0;0
"jonchesto";"jonchesto";"";"";"";0;0
"JonDavenport1";"JonDavenport1";"";"";"";0;0
"JoNel_Aleccia";"JoNel_Aleccia";"";"";"";0;0
"Jones4Nevada";"Jones4Nevada";"";"";"";0;0
"JonesCoRW";"JonesCoRW";"";"";"";0;0
"jonesla";"jonesla";"";"";"";0;0
"jonesmarkh";"jonesmarkh";"";"";"";0;0
"JonesSawyer59";"JonesSawyer59";"";"";"";0;0
"jonfavs";"jonfavs";"";"";"";0;0
"jongr1";"jongr1";"";"";"";0;0
"JonHeyman";"JonHeyman";"";"";"";0;0
"jonhumbert";"jonhumbert";"";"";"";0;0
"JonHurstRAM";"JonHurstRAM";"";"";"";0;0
"JonHusted";"JonHusted";"";"";"";0;0
"joniernst";"joniernst";"";"";"";0;0
"jonkarl";"jonkarl";"";"";"";0;0
"jonleeanderson";"jonleeanderson";"";"";"";0;0
"JonLemire";"JonLemire";"";"";"";0;0
"jonlovett";"jonlovett";"";"";"";0;0
"jonmcclellan";"jonmcclellan";"";"";"";0;0
"JonMcLaughlin";"JonMcLaughlin";"";"";"";0;0
"jonmeacham";"jonmeacham";"";"";"";0;0
"JonMurray";"JonMurray";"";"";"";0;0
"jonnypeace";"jonnypeace";"";"";"";0;0
"jonnysun";"jonnysun";"";"";"";0;0
"JonOffredo";"JonOffredo";"";"";"";0;0
"JonOstendorff";"JonOstendorff";"";"";"";0;0
"JoNosuchinsky";"JoNosuchinsky";"";"";"";0;0
"JonPareles";"JonPareles";"";"";"";0;0
"JonPincince";"JonPincince";"";"";"";0;0
"JonProuty";"JonProuty";"";"";"";0;0
"JonRehmEsq";"JonRehmEsq";"";"";"";0;0
"JonRoberson20";"JonRoberson20";"";"";"";0;0
"JonSecada";"JonSecada";"";"";"";0;0
"jonshaffer";"jonshaffer";"";"";"";0;0
"JonSummersdc";"JonSummersdc";"";"";"";0;0
"jonswaine";"jonswaine";"";"";"";0;0
"JonThompsonDC";"JonThompsonDC";"";"";"";0;0
"JonTucker";"JonTucker";"";"";"";0;0
"JonTurke";"JonTurke";"";"";"";0;0
"jonward11";"jonward11";"";"";"";0;0
"jon_greenberg";"jon_greenberg";"";"";"";0;0
"Jon_Keyser";"Jon_Keyser";"";"";"";0;0
"jopchu22";"jopchu22";"";"";"";0;0
"JoplinGlobe";"JoplinGlobe";"";"";"";0;0
"JordanAckerMI";"JordanAckerMI";"";"";"";0;0
"jordanahaley99";"jordanahaley99";"";"";"";0;0
"JordanDavidJ";"JordanDavidJ";"";"";"";0;0
"JordanDoufexis";"JordanDoufexis";"";"";"";0;0
"jordanellel";"jordanellel";"";"";"";0;0
"JordanETID";"JordanETID";"";"";"";0;0
"Jordanfabian";"Jordanfabian";"";"";"";0;0
"jordanrau";"jordanrau";"";"";"";0;0
"jordanwbush";"jordanwbush";"";"";"";0;0
"Jordan_Schrader";"Jordan_Schrader";"";"";"";0;0
"JordenNigro";"JordenNigro";"";"";"";0;0
"jorgeramosnews";"jorgeramosnews";"";"";"";0;0
"JoseCanseco";"JoseCanseco";"";"";"";0;0
"josefelixdiaz";"josefelixdiaz";"";"";"";0;0
"josefmtz";"josefmtz";"";"";"";0;0
"JoseOrozcoNM";"JoseOrozcoNM";"";"";"";0;0
"JosephDMcKenna";"JosephDMcKenna";"";"";"";0;0
"JosephEach";"JosephEach";"";"";"";0;0
"JosephJHendren";"JosephJHendren";"";"";"";0;0
"joshbhaskell";"joshbhaskell";"";"";"";0;0
"JoshDavisthinks";"JoshDavisthinks";"";"";"";0;0
"JoshDorner";"JoshDorner";"";"";"";0;0
"joshgnyc";"joshgnyc";"";"";"";0;0
"joshgreenman";"joshgreenman";"";"";"";0;0
"joshhafner";"joshhafner";"";"";"";0;0
"joshharrison_2";"joshharrison_2";"";"";"";0;0
"JoshKivett";"JoshKivett";"";"";"";0;0
"joshledermanAP";"joshledermanAP";"";"";"";0;0
"JoshMalina";"JoshMalina";"";"";"";0;0
"JoshMandelOhio";"JoshMandelOhio";"";"";"";0;0
"joshmansour";"joshmansour";"";"";"";0;0
"JoshMcElveen";"JoshMcElveen";"";"";"";0;0
"JoshNinkeTV";"JoshNinkeTV";"";"";"";0;0
"JoshPaciorek";"JoshPaciorek";"";"";"";0;0
"joshrogersNHPR";"joshrogersNHPR";"";"";"";0;0
"joshrogin";"joshrogin";"";"";"";0;0
"joshsanburn";"joshsanburn";"";"";"";0;0
"JoshSchwerin";"JoshSchwerin";"";"";"";0;0
"joshsidorowicz";"joshsidorowicz";"";"";"";0;0
"JoshStein_";"JoshStein_";"";"";"";0;0
"joshtpm";"joshtpm";"";"";"";0;0
"JoshuaErrett";"JoshuaErrett";"";"";"";0;0
"JoshuaGreen";"JoshuaGreen";"";"";"";0;0
"JoshuaHenne";"JoshuaHenne";"";"";"";0;0
"joshuasharf";"joshuasharf";"";"";"";0;0
"Joshua_cline";"Joshua_cline";"";"";"";0;0
"joshwolfson";"joshwolfson";"";"";"";0;0
"JoshWolske";"JoshWolske";"";"";"";0;0
"joshwood";"joshwood";"";"";"";0;0
"JoshZ2012";"JoshZ2012";"";"";"";0;0
"josh_mart07";"josh_mart07";"";"";"";0;0
"Josh_Moon";"Josh_Moon";"";"";"";0;0
"Josh_VPB";"Josh_VPB";"";"";"";0;0
"JosiahRyan";"JosiahRyan";"";"";"";0;0
"josiealbrecht";"josiealbrecht";"";"";"";0;0
"JosieDavis";"JosieDavis";"";"";"";0;0
"josie_peterson";"josie_peterson";"";"";"";0;0
"JOSreports";"JOSreports";"";"";"";0;0
"JournalKate";"JournalKate";"";"";"";0;0
"journalnews";"journalnews";"";"";"";0;0
"JournalNorth";"JournalNorth";"";"";"";0;0
"JournalNow";"JournalNow";"";"";"";0;0
"journalsentinel";"journalsentinel";"";"";"";0;0
"JournalStarNews";"JournalStarNews";"";"";"";0;0
"Journaltimes";"Journaltimes";"";"";"";0;0
"JournoJChilton";"JournoJChilton";"";"";"";0;0
"JovanMelton";"JovanMelton";"";"";"";0;0
"JovitaWoodrich";"JovitaWoodrich";"";"";"";0;0
"JoyceBeatty";"JoyceBeatty";"";"";"";0;0
"joycekeo";"joycekeo";"";"";"";0;0
"JoyceKohWLTX";"JoyceKohWLTX";"";"";"";0;0
"JoyceWoodhouse";"JoyceWoodhouse";"";"";"";0;0
"Joyce_Lupiani";"Joyce_Lupiani";"";"";"";0;0
"JoyPullmann";"JoyPullmann";"";"";"";0;0
"JoyWILX";"JoyWILX";"";"";"";0;0
"Joy_Resmovits";"Joy_Resmovits";"";"";"";0;0
"jpaceDC";"jpaceDC";"";"";"";0;0
"jparkABC";"jparkABC";"";"";"";0;0
"JPaskin";"JPaskin";"";"";"";0;0
"jpatmiller";"jpatmiller";"";"";"";0;0
"JPaulHampton";"JPaulHampton";"";"";"";0;0
"JPaulOsborne";"JPaulOsborne";"";"";"";0;0
"JPConnelly94";"JPConnelly94";"";"";"";0;0
