"tid";"screen_name"
"729711906496258052";"MinnehahaCoDems"
"687828203306627072";"MinnesotaDFL"
"720801734273015809";"MinnesotaDFL"
"701252288749428741";"mintimm"
"689590494133927937";"minurses"
"692759171695902720";"minurses"
"697447935257284608";"minurses"
"690576500731473920";"MIOHSP"
"692359203948748802";"mippadvocates"
"692359443753914370";"mippadvocates"
"688840557813051392";"Miranda4Arizona"
"692495236233314304";"Miranda4Arizona"
"710203290944819201";"Miranda4Arizona"
"714951302854221824";"Miranda4Arizona"
"717808893238194176";"Miranda4Arizona"
"719714247198937088";"Miranda4Arizona"
"722142222435528704";"Miranda4Arizona"
"728679803952332800";"Miranda4Arizona"
"687315332000813056";"MIRanda_TV3"
"719714247198937088";"mira_Maritza"
"692897015643000833";"MiriamElder"
"728719703749726208";"MiriamRoseMc"
"684919099714080768";"MiroBTV"
"687748163697008640";"MiroBTV"
"692052660770344960";"MiroBTV"
"705419549492047872";"MiroBTV"
"729794928272912384";"MiroBTV"
"715172077410627584";"MIRSnews"
"721081013519183872";"MIRSnews"
"703276568475410432";"mis2127"
"703277252889300992";"mis2127"
"695309201158053888";"MISenate"
"709841100111028225";"MISenate"
"712667272255549442";"MISenate"
"714547233769852932";"MISenate"
"719637894265204737";"MISenate"
"720628051621634049";"MISenate"
"725356040661946368";"MISenate"
"689632903467274241";"MISenDems"
"706636576680493056";"MISenDems"
"709423981598629888";"MISenDems"
"709713720927260672";"MISenDems"
"714531988003233793";"MISenDems"
"727918302996090880";"MissAmericaOH"
"728266848618295296";"MissAmericaOH"
"723934045692809217";"MissAmericaRI"
"694025545432969216";"missb62"
"694026603815276544";"missb62"
"694042070311313409";"missb62"
"701067228922454016";"MissDPS"
"721846286421528580";"missfcr"
"712997502769872897";"missi51"
"712680887255609345";"MissingPundit"
"714128711059169280";"mississippi1962"
"714128883302404100";"mississippi1962"
"697799313251028993";"MississippiDOT"
"710508707528839168";"MissouriChamber"
"710549756213338113";"MissouriChamber"
"699610650906001409";"MissouriCR"
"700738228761001986";"MissouriCR"
"703663541098663936";"MissouriCR"
"703716789247578112";"MissouriCR"
"703728726257721344";"MissouriCR"
"717443384760086528";"MissouriCR"
"696028031245115393";"MissouriGOP"
"697573392224952321";"MissouriGOP"
"697576135501033472";"MissouriGOP"
"697587387778486272";"MissouriGOP"
"703315186833235969";"MissouriGOP"
"703390391744098304";"MissouriGOP"
"703391432367673344";"MissouriGOP"
"703397723295232000";"MissouriGOP"
"703406944120229888";"MissouriGOP"
"703409993295376385";"MissouriGOP"
"703574700421619712";"MissouriGOP"
"703627423653371904";"MissouriGOP"
"703646224113496064";"MissouriGOP"
"703708822112595968";"MissouriGOP"
"709735960536199168";"MissouriGOP"
"709950132377104384";"MissouriGOP"
"711917904153808896";"MissouriGOP"
"714654318486376448";"MissouriGOP"
"716046921652002816";"MissouriGOP"
"718842825656250369";"MissouriGOP"
"692441000699138048";"MissouriSBA"
"705462688667684864";"MissouriSenate"
"707241351071424512";"MissouriSenate"
"708095582972223488";"MissouriSenate"
"709523465091461120";"MissouriSenate"
"701936362656657408";"MissouriTimes"
"703375791199924224";"MissouriTimes"
"703393959901409280";"MissouriTimes"
"703708822112595968";"MissouriTimes"
"703721450235043840";"MissouriTimes"
"709398826524610560";"MissouriTimes"
"689626305462165504";"MissPronouncer"
"717513627855511553";"MissPronouncer"
"717514790847918080";"MissPronouncer"
"728943217966759938";"MissWrite"
"727138113378746368";"mistyonpointe"
"701920382907863040";"mitchec01"
"697887697726078977";"mitchellreports"
"704354623663054848";"mitchellreports"
"722827124298547200";"mitchellreports"
"727888211188588544";"mitchellreports"
"710493812024602625";"mitchellrivard"
"710507021028556800";"mitchellrivard"
"692700474278055936";"mitchellvii"
"701763900333649920";"mitchellvii"
"725338628088459264";"MitchKSmith"
"710976686808965120";"mitchlm"
"690698583511724032";"mitchschnurman"
"700771411074248705";"MitchVingle"
"712387459674312705";"Mitch_Fox"
"713081440162947073";"Mitch_Fox"
"707979988495040512";"mitrakalita"
"705531418957447169";"MittRomeny"
"696692987938672640";"MittRomney"
"702517233684193280";"MittRomney"
"702632760368885761";"MittRomney"
"702698194115944448";"MittRomney"
"702897056181055493";"MittRomney"
"703058924337901568";"MittRomney"
"703092155577831424";"MittRomney"
"703993585905979392";"MittRomney"
"705123767379468290";"MittRomney"
"705124228048277504";"MittRomney"
"705175240406638592";"MittRomney"
"705435298071756800";"MittRomney"
"705437547866894336";"MittRomney"
"705506702905495552";"MittRomney"
"705512155186126848";"MittRomney"
"705574375144222721";"MittRomney"
"705767099239682048";"MittRomney"
"705767562647355392";"MittRomney"
"705767671275655168";"MittRomney"
"705778417824866305";"MittRomney"
"706176828843663360";"MittRomney"
"707048684131901440";"MittRomney"
"707049605494644736";"MittRomney"
"707182626461900801";"MittRomney"
"707300259874140161";"MittRomney"
"707315716651876353";"MittRomney"
"709192488704147456";"MittRomney"
"709217154067894272";"MittRomney"
"711515227121176576";"MittRomney"
"720793169684770817";"MittRomney"
"686751098057588737";"MitziEpstein"
"725362341483786241";"MIVeteran"
"687085150673448964";"Mizzou"
"707198227469053954";"Mizzou"
"707253230510739456";"Mizzou"
"710956001902505985";"Mizzou"
"703689371552079872";"MizzouCRs"
"719358918267314176";"mjb6781"
"687049991810973696";"mjbeckel"
"723021141695025152";"mjbeckel"
"693182768998699008";"mjbell1015"
"704009676162138112";"MJBofDCA"
"695290295555080192";"MJBurroughs"
"687718362177253376";"MJDeckerEsq"
"710652005820162049";"MJDeckerEsq"
"725756641510039553";"MJDeckerEsq"
"697119024690278400";"mjmishak"
"703195301780172800";"MJP1370"
"715207254165884928";"mjphillis"
"715212736741806080";"mjphillis"
"716388579451256833";"mjpmke"
"687805777101352961";"mjslaby"
"705037694389325824";"mjslaby"
"700396042605436931";"MJSphotog"
"694659508707160066";"mjsps"
"695355739586457601";"mjsps"
"697650289386475520";"mjsps"
"702881127074123777";"mjsps"
"720673862082383873";"mjsps"
"723520343458107392";"mjsps"
"687773594043215872";"mj_lee"
"694593313425506305";"mj_lee"
"705612994512814080";"mj_lee"
"707334460300103680";"mj_lee"
"723884397640978433";"mj_lee"
"714510673284374528";"MKEBizJournal"
"712350255577051136";"mkerotary"
"702528229643591682";"mkerr"
"684817215124824066";"mkhammer"
"714183711667847168";"MKhan47"
"726571575286358016";"MKhan47"
"692787038463135744";"mkings01"
"684513415637803008";"mkmatthews"
"727173147837898752";"MKNVspeaks"
"714845074211872768";"mkorman"
"714863170976931840";"mkorman"
"714863263088029696";"mkorman"
"694377375908306945";"mkraju"
"702554787510919170";"mkraju"
"710228506349686784";"mkraju"
"715652775481180160";"mkraju"
"690297214069903361";"mlagos"
"712792466106281985";"mlahammer"
"691108936376684544";"mlandrypv"
"691108953636356096";"mlandrypv"
"693455499409231872";"MLauer"
"697457164550565888";"MLauer"
"709151100297850880";"MLauer"
"714510673284374528";"MLawderMBJ"
"712313618352750592";"MLB"
"717198935652175872";"MLB"
"718971602411593733";"MLB"
"709757985178791936";"MLBOIG"
"709760700017614850";"MLBOIG"
"712635291643748352";"MLBOIG"
"712636544381624321";"MLBOIG"
"706821814585040897";"mlcalderone"
"707217053883703296";"mlcalderone"
"712691574170214400";"mlcalderone"
"712709032729948161";"mlcalderone"
"686676518429278212";"MLeeAP"
"690241213643886592";"MLeeAP"
"700449400443645953";"MLeeAP"
"692787038463135744";"mletterle"
"686276713123201024";"mlevenson"
"686278235693289474";"mlevenson"
"686282636168269824";"mlevenson"
"686284918842736640";"mlevenson"
"686319283048181760";"mlevenson"
"709795287531917312";"mlevenson"
"720804238683713537";"mlevenson"
"725854296898736128";"mlevenson"
"725863767448379392";"mlevenson"
"725863837400981504";"mlevenson"
"726259368346308608";"mliburdi"
"684097172455817216";"MLive"
"684406457563877377";"MLive"
"684742796410892290";"MLive"
"684781426948968448";"MLive"
"684812419697217536";"MLive"
"684819295453364224";"MLive"
"685490137636024320";"MLive"
"686304441197187072";"MLive"
"686315183845863425";"MLive"
"686914104133578752";"MLive"
"686963435020533760";"MLive"
"686976213793902592";"MLive"
"687130316054642688";"MLive"
"687378158471888896";"MLive"
"689824447658905600";"MLive"
"690249769566875648";"MLive"
"690629920133808128";"MLive"
"691648606172893185";"MLive"
"691701314611474433";"MLive"
"691718656187842560";"MLive"
"691726960423211009";"MLive"
"692389904823754752";"MLive"
"692412147746390017";"MLive"
"692421532874870784";"MLive"
"692427273065086976";"MLive"
"692429461728411648";"MLive"
"692715349020647424";"MLive"
"694252380594933760";"MLive"
"694553575767281665";"MLive"
"694570479923896322";"MLive"
"694609281677545472";"MLive"
"694906046507302914";"MLive"
"695590055138717696";"MLive"
"696523973593579520";"MLive"
"696703135474065408";"MLive"
"696871546397335554";"MLive"
"697427963835355136";"MLive"
"697797587999596544";"MLive"
"698222413792804864";"MLive"
"699660860222939136";"MLive"
"699688515194335232";"MLive"
"699707065502035969";"MLive"
"700789744071008261";"MLive"
"702884151561687041";"MLive"
"704316501839388672";"MLive"
"704685227956953089";"MLive"
"705021211059720192";"MLive"
"705207800549548032";"MLive"
"705444566518763520";"MLive"
"706637283055636480";"MLive"
"706856081805344768";"MLive"
"706856313104392195";"MLive"
"706944154916491264";"MLive"
"712665767125381120";"MLive"
"714839595343560704";"MLive"
"714876744407187456";"MLive"
"720258940546781184";"MLive"
"720277719112519681";"MLive"
"724586935268696064";"MLive"
"727506223600427009";"MLive"
"727511696462458880";"MLive"
"727514394154950656";"MLive"
"690275394839117824";"mlive_lansing"
"702635615406305280";"mlottmanier"
"709438881683218432";"mlottmanier"
"725385758241112064";"MLS"
"692710171143860228";"mlubitz"
"723214156254580740";"mluckovichajc"
"723262861989019648";"mluckovichajc"
"692495537023651841";"mlyle59"
"722477522991058944";"mmaciag"
"692810841834401793";"MManendo"
"725435985060843521";"mmckenn"
"725437467281727488";"mmckenn"
"722111549163180032";"mmckenzienews"
"721148288108535810";"Mmckinne17"
"710127031997042688";"mmcnarney"
"684787683114270720";"mmehlsak"
"717797674972393472";"mmfa"
"692891745718120448";"MMFlint"
"696364676159008768";"MMFlint"
"705575627919851520";"MMFlint"
"707010234347364352";"MMFlint"
"696542191863275520";"MMLeague"
"683521627930365952";"MMMDigits"
"713048887750041600";"mmorford7"
"697227605498527744";"mmurraypolitics"
"702210487597936640";"mmurraypolitics"
"709011531674025984";"mmurraypolitics"
"724586821921976320";"mmurraypolitics"
"696156463090130944";"mnikosey"
"684799804262625280";"MNIronRangers"
"688169736341860353";"MNIronRangers"
"691729388820246528";"MNIronRangers"
"705414129796841472";"MNIronRangers"
"706959461412265984";"MNIronRangers"
"715581636692213760";"MNIronRangers"
"684718918980599809";"MNNDLaborers"
"684841146183360512";"mnsrc"
"685525682269495297";"mnsrc"
"697559944447438848";"mnsrc"
"704338362392403968";"mnsrc"
"708013410320060417";"mnsrc"
"725697518210801665";"mnsrc"
"701527429018419200";"MO4Hillary"
"718489646938857473";"MobileRealNews"
"718493751048564737";"MobileRealNews"
"684918521390710785";"mod"
"687825573146537984";"MoDemParty"
"690285235544555520";"MoDenisNV"
"690595780567011328";"MoDenisNV"
"723663880400982018";"moelane"
"693595867505410048";"MoElleithee"
"712749890716188672";"MoElleithee"
"695327188757811200";"Moffatt4DelWV22"
"703359141365063684";"Moffatt4DelWV22"
"703360096789782528";"Moffatt4DelWV22"
"687672532862906368";"MoffittNews"
"687753530866708480";"MoffittNews"
"707000950641319936";"MoffittNews"
"710963219586785280";"MoffittNews"
"697439793471295488";"MoFRW"
"708762767394668544";"MoFRW"
"696028031245115393";"MoGOP19"
"703315186833235969";"MoGOP19"
"703390391744098304";"MoGOP19"
"703406944120229888";"MoGOP19"
"703574700421619712";"MoGOP19"
"703646224113496064";"MoGOP19"
"714654318486376448";"MoGOP19"
"700832353589985280";"MOHouseGOP"
"714114845520633856";"MollieEBryant"
"717873643020136448";"MollieKabler"
"684466198763847680";"MollyBeck"
"686974178193502208";"MollyBeck"
"686997588852248578";"MollyBeck"
"687010540359663616";"MollyBeck"
"687648545457991680";"MollyBeck"
"687654611759529989";"MollyBeck"
"687831011585994752";"MollyBeck"
"687835285409808384";"MollyBeck"
"688004507763097601";"MollyBeck"
"688183488277680128";"MollyBeck"
"688184499352375300";"MollyBeck"
"689208938886123520";"MollyBeck"
"689286500199051267";"MollyBeck"
"689286746929016832";"MollyBeck"
"689632653293789184";"MollyBeck"
"690559376357101568";"MollyBeck"
"690602646474887168";"MollyBeck"
"690602810392625152";"MollyBeck"
"690603198956974084";"MollyBeck"
"690604895091630081";"MollyBeck"
"691670902593814529";"MollyBeck"
"691671090414784514";"MollyBeck"
"691671387363282944";"MollyBeck"
"691760103297515520";"MollyBeck"
"691760717024788480";"MollyBeck"
"692019707658919936";"MollyBeck"
"692764644302155776";"MollyBeck"
"692777262517620736";"MollyBeck"
"692828106218835968";"MollyBeck"
"696758255075233792";"MollyBeck"
"697147125000318977";"MollyBeck"
"697227453169844225";"MollyBeck"
"697814989885669376";"MollyBeck"
"697917056419627008";"MollyBeck"
"699256893353521152";"MollyBeck"
"699853031257600000";"MollyBeck"
"699996093745127425";"MollyBeck"
"700414320421765122";"MollyBeck"
"700426932287098880";"MollyBeck"
"702557162711740416";"MollyBeck"
"702880626777550848";"MollyBeck"
"703003970705367042";"MollyBeck"
"703278430368854016";"MollyBeck"
"705072201901469696";"MollyBeck"
"705592773701988352";"MollyBeck"
"705861996504227840";"MollyBeck"
"705862050128359428";"MollyBeck"
"707222068408901632";"MollyBeck"
"707230171976183808";"MollyBeck"
"707231232900337664";"MollyBeck"
"707231389624745985";"MollyBeck"
"712342003086987264";"MollyBeck"
"712651756086251524";"MollyBeck"
"712664693400215553";"MollyBeck"
"714570002402263041";"MollyBeck"
"714574298560659457";"MollyBeck"
"714586717789925376";"MollyBeck"
"714593678380163072";"MollyBeck"
"714822925551992832";"MollyBeck"
"714914114049421312";"MollyBeck"
"714922317365788672";"MollyBeck"
"715192855476641796";"MollyBeck"
"715568869809594369";"MollyBeck"
"716414613676371968";"MollyBeck"
"717014668078882816";"MollyBeck"
"717022250927464448";"MollyBeck"
"717031072249286657";"MollyBeck"
"717077117838696449";"MollyBeck"
"717367347762192385";"MollyBeck"
"717395481953849344";"MollyBeck"
"717512033617358848";"MollyBeck"
"717512359447625728";"MollyBeck"
"717523869343461377";"MollyBeck"
"717529585810673665";"MollyBeck"
"717529831194361857";"MollyBeck"
"717532356244938753";"MollyBeck"
"717537393234960384";"MollyBeck"
"717548880158597120";"MollyBeck"
"717747137761574912";"MollyBeck"
"718180104682123264";"MollyBeck"
"719539606086004736";"MollyBeck"
"719571282048589825";"MollyBeck"
"719907814131412992";"MollyBeck"
"719924715108741120";"MollyBeck"
"721015734847950848";"MollyBeck"
"723144831451590658";"MollyBeck"
"724979508479180802";"MollyBeck"
"724982622561144832";"MollyBeck"
"727888517624270848";"MollyBeck"
"727957367027998720";"MollyBeck"
"690641485763506176";"mollyesque"
"690642601834250242";"mollyesque"
"691595115152805888";"mollyesque"
"693602099926536193";"mollyesque"
"693816019719049216";"mollyesque"
"697234141931139072";"mollyesque"
"700767821899419649";"mollyesque"
"713081440162947073";"mollyesque"
"727874742963732480";"mollyesque"
"708387801427881985";"MollyHarbarger"
"720014443325820928";"MollyHarbarger"
"697860479864049665";"mollykyoung"
"694609018862604288";"MollyLineFNC"
"694611479836893184";"MollyLineFNC"
"710807165062270976";"mollymoorhead"
"720244845810323460";"mollymoorhead"
"695624638026620929";"MollyMurraytnj"
"720657523393617920";"mollyohoran"
"703292746023305216";"MollyWoon"
"698571681665712128";"MomiOfAZ"
"689596485839777793";"momjustice"
"707700051255160833";"MomsDemand"
"715601609770672129";"MomsDemand"
"715646102750502916";"MomsDemand"
"685270451430494208";"MomsRising"
"710454584464900096";"MomsRising"
"687437252553773060";"MonaHannaA"
"687440642171998209";"MonaHannaA"
"687466391620993024";"MonaHannaA"
"687467764550897665";"MonaHannaA"
"689508450380967936";"MonaHannaA"
"689566283961110528";"MonaHannaA"
"689568140523671552";"MonaHannaA"
"689568999831642112";"MonaHannaA"
"689569134661799936";"MonaHannaA"
"689569669909463040";"MonaHannaA"
"689570103818600449";"MonaHannaA"
"689570340100575232";"MonaHannaA"
"689570742481108993";"MonaHannaA"
"689571006084726785";"MonaHannaA"
"689571238684037120";"MonaHannaA"
"689571489755054080";"MonaHannaA"
"692389904823754752";"MonaHannaA"
"692504047492976640";"MonaHannaA"
"692535018095300609";"MonaHannaA"
"692535257791381504";"MonaHannaA"
"692535623551488002";"MonaHannaA"
"692537070405943296";"MonaHannaA"
"692537229600800769";"MonaHannaA"
"694623313155362816";"MonaHannaA"
"696705788471955456";"MonaHannaA"
"697451482078117888";"MonaHannaA"
"697500289985699841";"MonaHannaA"
"697501177244622848";"MonaHannaA"
"697501425908101120";"MonaHannaA"
"705794343068520448";"MonaHannaA"
"713037194181664769";"MonaHannaA"
"713047698610503680";"MonaHannaA"
"713119136226783232";"MonaHannaA"
"714829794844745728";"MonaHannaA"
"714832026730414085";"MonaHannaA"
"714835068481576960";"MonaHannaA"
"714836932627447808";"MonaHannaA"
"714849158969032705";"MonaHannaA"
"714849350292213761";"MonaHannaA"
"714928516114976769";"MonaHannaA"
"719870844697059328";"MonaHannaA"
"720270758149271552";"MonaHannaA"
"720291628867424258";"MonaHannaA"
"720298708399599617";"MonaHannaA"
"720305414223429632";"MonaHannaA"
"720377553123483648";"MonaHannaA"
"724597975746383872";"MonaHannaA"
"728604413477175297";"MonaHannaA"
"695406897961111552";"MonaSalama_"
"698269390853148672";"MonaSalama_"
"686658801106300929";"MoneyInPolitics"
"690979152640409600";"MoneyInPolitics"
"696168517842800640";"MonicaCrowley"
"714980403094949889";"MonicaCrowley"
"722186256243765248";"MonicaCrowley"
"690009188114812928";"monicadavey1"
"690011504888905728";"monicadavey1"
"725338628088459264";"monicadavey1"
"689819646942388227";"MonicaVernon"
"693775161481433088";"MoniqAR"
"710607185328340992";"MoniqAR"
"715327733442674688";"MoniqAR"
"716447004352716800";"MoniqAR"
"717444783757791234";"MoniqAR"
"717445279713267713";"MoniqAR"
"717484917819629568";"MoniqAR"
"717488516272418816";"MoniqAR"
"697472299943899136";"moniquegarcia"
"697889656591896577";"moniquegarcia"
"712362346602172418";"MoniqueRICFP"
"713096833938100224";"MonmouthPoll"
"686617216817729536";"monmouthu"
"721081134214488064";"MonroeCC"
"705776767567527936";"monroegop"
"685543951563108352";"Montel_Williams"
"693120884454793217";"Montel_Williams"
"695419644769759235";"Montel_Williams"
"695425664560697345";"Montel_Williams"
"695610937835966465";"Montel_Williams"
"699457245851967488";"Montel_Williams"
"717887309543133184";"Montel_Williams"
"718212884375805952";"Montel_Williams"
"719703090065252352";"Montel_Williams"
"710187830404714496";"Montesquieu4"
"725758136204685312";"MontevideoNews"
"724989776860848128";"montgomery_new"
"727598545482584064";"montgomery_new"
"728054995728371713";"montymill"
"711341044088999937";"Monument_Valley"
"687828070711996416";"MonYoungblood"
"714480013177929729";"moody"
"727713908526596097";"moody"
"729717703938822144";"MoodysInvSvc"
"728626385355472896";"mooneyprojo"
"728626546618073092";"mooneyprojo"
"703346235793502208";"mopachyderms"
"703576307905331200";"mopachyderms"
"703774726422814720";"mopachyderms"
"706892743050711041";"MoralMondayIN"
"710123997699055616";"MoralsToFreedom"
"710126173091528704";"MoralsToFreedom"
"710131173930848256";"MoralsToFreedom"
"707292361903239168";"moreheadstate"
"709817588755406848";"moreheadstate"
"699624847379447808";"Morehouse"
"699739971184259072";"Morehouse"
"699742520167817216";"Morehouse"
"699776058602627072";"Morehouse"
"720982297680441344";"Morehouse"
"728208516532584448";"Morehouse"
"685627204714270721";"morellomedia"
"703120811918385153";"morg25016893"
"703195408747491328";"morg25016893"
"691763074018209793";"MorganLCarroll"
"694208780926476288";"MorganLCarroll"
"695637310319112192";"MorganLCarroll"
"695648546540761093";"MorganLCarroll"
"696020013195534336";"MorganLCarroll"
"696746990416171008";"MorganLCarroll"
"697108772586565632";"MorganLCarroll"
"698701421907017728";"MorganLCarroll"
"700049325959688193";"MorganLCarroll"
"700056297278824449";"MorganLCarroll"
"700059266116247553";"MorganLCarroll"
"700061484391354368";"MorganLCarroll"
"700067907775045632";"MorganLCarroll"
"700068714297753600";"MorganLCarroll"
"700074263022153728";"MorganLCarroll"
"700074554098462720";"MorganLCarroll"
"700503298290221056";"MorganLCarroll"
"700715887519621120";"MorganLCarroll"
"701845390623027202";"MorganLCarroll"
"701886496324751360";"MorganLCarroll"
"701886894263545856";"MorganLCarroll"
"701887200330252288";"MorganLCarroll"
"701888274382483456";"MorganLCarroll"
"701889228855050241";"MorganLCarroll"
"702179733467889664";"MorganLCarroll"
"704410302247337984";"MorganLCarroll"
"706166468681953280";"MorganLCarroll"
"707285020994461697";"MorganLCarroll"
"709786938530668544";"MorganLCarroll"
"717824830821654528";"MorganLCarroll"
"717825031074516992";"MorganLCarroll"
"717831116766339072";"MorganLCarroll"
"723326620560293888";"MorganLCarroll"
"723535819995148288";"MorganLCarroll"
"728245495471050752";"MorganLCarroll"
"728246321988009985";"MorganLCarroll"
"728247448833941505";"MorganLCarroll"
"728301945367076865";"MorganLCarroll"
"729713672755384322";"MorganLCarroll"
"729716809067159552";"MorganLCarroll"
"693150180045123584";"MorganMcGarvey"
"694281339814682624";"MorganMcGarvey"
"707626190513774598";"MorganMcGarvey"
"707669497931501568";"MorganMcGarvey"
"709468779068133376";"MorganMcGarvey"
"710508086293827585";"MorganMcGarvey"
"719699345587703809";"Morgan_Miller11"
"687679266658611200";"morgan_thorn"
"713094882500415488";"MorinToon"
"713398104066756608";"MorinToon"
"713079651795668992";"MorleyStacey"
"692452226556567552";"mornews"
"713363998901665792";"MorningConsult"
"720331084060200960";"MorningConsult"
"720357940301946881";"MorningConsult"
"694171187186892800";"MorningEdition"
"694171557870960640";"MorningEdition"
"728213985909047296";"MorningEdition"
"711929240984354816";"morninggloria"
"726605992138555393";"MorningJoe"
"720308858887888896";"MorningJournal"
"720332746543882240";"MorningJournal"
"724971518359441408";"MorningJournal"
"684026890269683712";"morningmika"
"702308297886400513";"morningmika"
"702311041762332672";"morningmika"
"702484363695370241";"morningmika"
"728193304211369984";"morningmika"
"728194439605161984";"morningmika"
"693083754617815040";"morningmoneyben"
"693083831864270848";"morningmoneyben"
"706214084547649537";"morningmoneyben"
"711384045372968960";"morningmoneyben"
"691943033663782912";"MorningsMaria"
"694155875414597633";"MorningsMaria"
"712348611401621504";"MorningsMaria"
"718080013912973313";"Morning_Ag"
"684026890269683712";"Morning_Joe"
"684721782742495232";"Morning_Joe"
"684728785284018178";"Morning_Joe"
"686521786566094848";"Morning_Joe"
"691934371654270976";"Morning_Joe"
"691965633043513345";"Morning_Joe"
"692074856188362752";"Morning_Joe"
"693046864178999296";"Morning_Joe"
"694600151894212608";"Morning_Joe"
"694668333023674368";"Morning_Joe"
"694870420760047616";"Morning_Joe"
"694882815788326913";"Morning_Joe"
"695236467174608897";"Morning_Joe"
"695598034005131264";"Morning_Joe"
"696659055675379712";"Morning_Joe"
"696684879417905152";"Morning_Joe"
"696841452899450880";"Morning_Joe"
"697158680752627712";"Morning_Joe"
"697383973199204352";"Morning_Joe"
"697411421102043136";"Morning_Joe"
"697807321167224832";"Morning_Joe"
"699566962741882880";"Morning_Joe"
"700841901457428480";"Morning_Joe"
"702308297886400513";"Morning_Joe"
"702311041762332672";"Morning_Joe"
"702484363695370241";"Morning_Joe"
"702849268659322881";"Morning_Joe"
"702888108388290560";"Morning_Joe"
"704654507792158720";"Morning_Joe"
"705595880343248899";"Morning_Joe"
"705722975631351808";"Morning_Joe"
"705731353308962816";"Morning_Joe"
"705786179745148928";"Morning_Joe"
"707945956595990530";"Morning_Joe"
"708382089800908800";"Morning_Joe"
"709319642192474112";"Morning_Joe"
"709709087936745473";"Morning_Joe"
"710066971367190528";"Morning_Joe"
"712998849472806913";"Morning_Joe"
"714797243623219204";"Morning_Joe"
"715866738177523712";"Morning_Joe"
"716936732000694272";"Morning_Joe"
"718412617656586240";"Morning_Joe"
"720241458905649153";"Morning_Joe"
"722043934055276544";"Morning_Joe"
"727801034551087104";"Morning_Joe"
"728191823391268864";"Morning_Joe"
"728192691729670145";"Morning_Joe"
"728193004041732096";"Morning_Joe"
"728194439605161984";"Morning_Joe"
"728651908563517440";"Morning_Joe"
"729621735717351424";"Morning_Joe"
"684845652631670784";"MoRocca"
"684854402943823872";"MoRocca"
"703671263965925376";"MorrisColl1908"
"697453341446709248";"MorriseyWV"
"699276877035343872";"MorriseyWV"
"708796001537167361";"MorriseyWV"
"713800943737954305";"MorriseyWV"
"715222773136822273";"MorriseyWV"
"696153924022173697";"morsea"
"683704547060002817";"MortonOWH"
"683726112573100032";"MortonOWH"
"683726356908134400";"MortonOWH"
"685194538613387264";"MortonOWH"
"687321259168894976";"MortonOWH"
"687402012938498049";"MortonOWH"
"687402687474888704";"MortonOWH"
"687405885145149441";"MortonOWH"
"687406060148256768";"MortonOWH"
"687408536620535808";"MortonOWH"
"687676210936176640";"MortonOWH"
"690006362433134592";"MortonOWH"
"691023082660700160";"MortonOWH"
"691814855804870656";"MortonOWH"
"695291399697211392";"MortonOWH"
"696743670947557376";"MortonOWH"
"704080737104842752";"MortonOWH"
"704727534076882944";"MortonOWH"
"704739868446842880";"MortonOWH"
"704814685283966977";"MortonOWH"
"710221985125507073";"MortonOWH"
"717748636952764416";"MortonOWH"
"718154577200222210";"MortonOWH"
"719999860779433984";"MortonOWH"
"727956420142968833";"MortonOWH"
"728060518087282694";"MortonOWH"
"728060733083115520";"MortonOWH"
"685249569228218371";"MoseleyReeves"
"685249623301210112";"MoseleyReeves"
"705761967030534146";"mosenkis"
"689995549613907968";"MOSenMajority"
"700832353589985280";"MOSenMajority"
"723572001340821505";"mosesc1963"
"701604732100616192";"Moshi0313"
"717465467376574465";"mosmoepho"
"683028825601634304";"mosttweetedword"
"683720609042448384";"mosttweetedword"
"684399863757443072";"mosttweetedword"
"685562713507000320";"mosttweetedword"
"685818164450574336";"mosttweetedword"
"687331553534447616";"mosttweetedword"
"689598325062967300";"mosttweetedword"
"691425405962563585";"mosttweetedword"
"691799339694452738";"mosttweetedword"
"695371698170757120";"mosttweetedword"
"696871999264550912";"mosttweetedword"
"703774232090546179";"mosttweetedword"
"685146185540235264";"MotherJones"
"693098264799887360";"MotherJones"
"695674942180892672";"MotherJones"
"697099287084322817";"MotherJones"
"708657893784981504";"MotherJones"
"718186493227864065";"MotherJones"
"727630690951516160";"MotherJones"
"727974249445601283";"MotherJones"
"729336106001432576";"MotherJones"
"728647767875276801";"MotionCityMusic"
"696511733536550913";"MountainDew"
"710841178397220864";"MouthoffYall"
"686913099413209088";"MoveOn"
"686923422895505410";"MoveOn"
"688040986707148801";"MoveOn"
"690958417821827072";"MoveOn"
"692381883557138435";"MoveOn"
"694236283137208320";"MoveOn"
"694238311360045056";"MoveOn"
"694296712429457412";"MoveOn"
"694298760067858432";"MoveOn"
"696801510991208448";"MoveOn"
"698997332759728129";"MoveOn"
"705870810108395520";"MoveOn"
"705955831158841344";"MoveOn"
"708814724071235584";"MoveOn"
"709734604865818624";"MoveOn"
"697080395289010177";"mowers"
"697261602765144064";"mowers"
"708444913298313217";"MO_Farm_Bureau"
"709688591606091776";"MO_HCC"
"697477806574317569";"mpancra1"
"697478085457764352";"mpancra1"
"700068928630882305";"mpancra1"
"727594643941150720";"mpancra1"
"727594883960070144";"mpancra1"
"705423885433446401";"MPAnewspapers"
"705425801525731328";"MPAnewspapers"
"706940402343936001";"MPBNews"
"728730449497997312";"MPBNnews"
"707214589595951105";"MPFFU"
"707214934682279936";"MPFFU"
"710169451447001088";"MPFFU"
"728224967524003840";"MPFFU"
